word,n_morphemes,note,ratingcmp,zipf_freq,c1,c2
wheelbarrows,2,wheel+barrows ratingcmp=58.9,58.892857,1.893894133472422,wheel,barrows
handbarrows,2,hand+barrows ratingcmp=43.7,43.666668,0.0,hand,barrows
sidebars,2,side+bars ratingcmp=77.1,77.111115,1.95,side,bars
crossbars,2,cross+bars ratingcmp=67.1,67.064514,1.88,cross,bars
handlebars,2,handle+bars ratingcmp=85.3,85.26667,2.723197906303447,handle,bars
crowbars,2,crow+bars ratingcmp=37.0,37.037037,2.136932182158717,crow,bars
sandbars,2,sand+bars ratingcmp=62.7,62.700001,1.893894133472422,sand,bars
database,2,data+base ratingcmp=74.7,74.678574,3.755727131130367,data,base
firebase,2,fire+base ratingcmp=54.6,54.560001,1.893894133472422,fire,base
wheelbase,2,wheel+base ratingcmp=65.1,65.099998,1.990804146480479,wheel,base
wheelbases,2,wheel+bases ratingcmp=50.5,50.52,1.29,wheel,bases
databases,2,data+bases ratingcmp=76.0,76.0,2.925302597724047,data,bases
handbasin,2,hand+basin ratingcmp=69.6,69.619049,0.0,hand,basin
washbasin,2,wash+basin ratingcmp=86.3,86.310349,1.592864137808441,wash,basin
washbasins,2,wash+basins ratingcmp=81.6,81.633331,1.43,wash,basins
workbasket,2,work+basket ratingcmp=67.7,67.666664,0.0,work,basket
breadbasket,2,bread+basket ratingcmp=77.1,77.054054,2.333226827302685,bread,basket
handbasket,2,hand+basket ratingcmp=80.3,80.290321,1.75,hand,basket
wastebasket,2,waste+basket ratingcmp=75.9,75.891891,2.810348082022347,waste,basket
workbaskets,2,work+baskets ratingcmp=66.5,66.541664,0.0,work,baskets
breadbaskets,2,bread+baskets ratingcmp=87.9,87.931038,0.0,bread,baskets
wastebaskets,2,waste+baskets ratingcmp=85.9,85.919998,1.893894133472422,waste,baskets
bullbat,2,bull+bat ratingcmp=30.2,30.25,0.0,bull,bat
dingbat,2,ding+bat ratingcmp=33.9,33.857143,2.194924129136403,ding,bat
brickbat,2,brick+bat ratingcmp=36.1,36.07143,1.592864137808441,brick,bat
bloodbath,2,blood+bath ratingcmp=60.9,60.864864,3.155157002264916,blood,bath
footbath,2,foot+bath ratingcmp=81.4,81.375,1.990804146480479,foot,bath
birdbath,2,bird+bath ratingcmp=87.6,87.566666,2.333226827302685,bird,bath
eyebath,2,eye+bath ratingcmp=54.0,53.954544,1.592864137808441,eye,bath
sunbather,2,sun+bather ratingcmp=71.0,71.0,1.592864137808441,sun,bather
sunbathers,2,sun+bathers ratingcmp=77.4,77.428574,1.592864137808441,sun,bathers
birdbaths,2,bird+baths ratingcmp=90.1,90.10714,1.592864137808441,bird,baths
bloodbaths,2,blood+baths ratingcmp=66.9,66.916664,1.592864137808441,blood,baths
brickbats,2,brick+bats ratingcmp=40.1,40.125,1.592864137808441,brick,bats
rosebay,2,rose+bay ratingcmp=44.4,44.363636,1.14,rose,bay
sickbay,2,sick+bay ratingcmp=42.8,42.75,2.614053436878379,sick,bay
sickbays,2,sick+bays ratingcmp=46.1,46.133335,0.0,sick,bays
grossbeak,2,gross+beak ratingcmp=39.1,39.066666,0.0,gross,beak
halfbeak,2,half+beak ratingcmp=50.6,50.625,0.0,half,beak
hornbeam,2,horn+beam ratingcmp=34.3,34.285713,1.92,horn,beam
sunbeam,2,sun+beam ratingcmp=82.8,82.769234,2.570587743097289,sun,beam
moonbeam,2,moon+beam ratingcmp=60.6,60.575001,2.882898749170959,moon,beam
crossbeam,2,cross+beam ratingcmp=77.9,77.896553,1.768955396864122,cross,beam
sunbeams,2,sun+beams ratingcmp=84.8,84.821426,1.990804146480479,sun,beams
crossbeams,2,cross+beams ratingcmp=70.6,70.559998,1.39,cross,beams
moonbeams,2,moon+beams ratingcmp=77.3,77.32,2.522283063522734,moon,beams
butterbean,2,butter+bean ratingcmp=44.9,44.9375,1.6,butter,bean
soybean,2,soy+bean ratingcmp=80.6,80.648651,2.706807490115278,soy,bean
buckbean,2,buck+bean ratingcmp=27.8,27.76,0.0,buck,bean
bogbean,2,bog+bean ratingcmp=39.3,39.291668,0.0,bog,bean
horsebean,2,horse+bean ratingcmp=40.6,40.580647,0.0,horse,bean
screwbean,2,screw+bean ratingcmp=32.7,32.73077,0.0,screw,bean
soybeans,2,soy+beans ratingcmp=85.5,85.517242,2.467925401200141,soy,beans
bugbear,2,bug+bear ratingcmp=30.6,30.555555,1.768955396864122,bug,bear
greybeard,2,grey+beard ratingcmp=75.7,75.666664,1.52,grey,beard
graybeard,2,gray+beard ratingcmp=79.7,79.73333,1.08,gray,beard
crownbeard,2,crown+beard ratingcmp=40.9,40.933334,0.0,crown,beard
goatsbeard,2,goats+beard ratingcmp=55.4,55.360001,0.0,goats,beard
longbeard,2,long+beard ratingcmp=71.9,71.919998,0.0,long,beard
graybeards,2,gray+beards ratingcmp=74.5,74.548386,1.592864137808441,gray,beards
trainbearer,2,train+bearer ratingcmp=68.2,68.241379,0.0,train,bearer
pallbearer,2,pall+bearer ratingcmp=38.2,38.228573,2.371015388192085,pall,bearer
macebearer,2,mace+bearer ratingcmp=53.0,52.965519,0.0,mace,bearer
cupbearer,2,cup+bearer ratingcmp=69.0,68.965515,1.75,cup,bearer
talebearer,2,tale+bearer ratingcmp=56.1,56.113636,1.893894133472422,tale,bearer
torchbearer,2,torch+bearer ratingcmp=80.1,80.074074,1.893894133472422,torch,bearer
talebearers,2,tale+bearers ratingcmp=51.7,51.653847,0.0,tale,bearers
torchbearers,2,torch+bearers ratingcmp=82.6,82.604164,1.7,torch,bearers
pallbearers,2,pall+bearers ratingcmp=45.5,45.535713,2.522283063522734,pall,bearers
childbearing,2,child+bearing ratingcmp=81.0,81.033333,2.405777494451296,child,bearing
bugbears,2,bug+bears ratingcmp=33.1,33.080002,1.69,bug,bears
downbeat,2,down+beat ratingcmp=55.0,54.966667,2.437962177822698,down,beat
heartbeat,2,heart+beat ratingcmp=83.8,83.783783,3.74667900215297,heart,beat
backbeat,2,back+beat ratingcmp=46.8,46.799999,1.990804146480479,back,beat
drumbeat,2,drum+beat ratingcmp=75.7,75.666664,2.246076651583785,drum,beat
deadbeat,2,dead+beat ratingcmp=51.7,51.708332,3.241224148789373,dead,beat
drumbeater,2,drum+beater ratingcmp=76.8,76.75,0.0,drum,beater
eggbeater,2,egg+beater ratingcmp=78.3,78.270271,2.405777494451296,egg,beater
goldbeater,2,gold+beater ratingcmp=45.7,45.666668,0.0,gold,beater
eggbeaters,2,egg+beaters ratingcmp=81.2,81.208336,1.893894133472422,egg,beaters
offbeats,2,off+beats ratingcmp=61.5,61.52,0.0,off,beats
heartbeats,2,heart+beats ratingcmp=90.8,90.75,2.706807490115278,heart,beats
deadbeats,2,dead+beats ratingcmp=43.1,43.080002,2.723197906303447,dead,beats
downbeats,2,down+beats ratingcmp=47.3,47.272728,1.768955396864122,down,beats
drumbeats,2,drum+beats ratingcmp=84.9,84.888885,1.768955396864122,drum,beats
seabed,2,sea+bed ratingcmp=55.5,55.487179,1.990804146480479,sea,bed
daybed,2,day+bed ratingcmp=78.4,78.366669,1.592864137808441,day,bed
featherbed,2,feather+bed ratingcmp=79.4,79.413795,2.246076651583785,feather,bed
flatbed,2,flat+bed ratingcmp=67.0,66.964287,2.634256822966666,flat,bed
sickbed,2,sick+bed ratingcmp=64.5,64.540543,2.069985392528103,sick,bed
flowerbed,2,flower+bed ratingcmp=67.8,67.783783,2.136932182158717,flower,bed
deathbed,2,death+bed ratingcmp=74.0,74.0,3.130683232881715,death,bed
riverbed,2,river+bed ratingcmp=47.7,47.717949,2.653561978162053,river,bed
childbed,2,child+bed ratingcmp=75.9,75.91304,1.768955396864122,child,bed
streambed,2,stream+bed ratingcmp=55.8,55.766666,1.76,stream,bed
hotbed,2,hot+bed ratingcmp=56.5,56.540539,2.522283063522734,hot,bed
seedbed,2,seed+bed ratingcmp=65.2,65.23333,1.74,seed,bed
roadbed,2,road+bed ratingcmp=39.2,39.179485,1.768955396864122,road,bed
featherbedding,2,feather+bedding ratingcmp=79.2,79.166664,1.02,feather,bedding
deathbeds,2,death+beds ratingcmp=81.8,81.800003,1.768955396864122,death,beds
daybeds,2,day+beds ratingcmp=65.6,65.583336,1.592864137808441,day,beds
roadbeds,2,road+beds ratingcmp=52.6,52.551723,0.0,road,beds
flatbeds,2,flat+beds ratingcmp=58.4,58.360001,1.592864137808441,flat,beds
sickbeds,2,sick+beds ratingcmp=80.6,80.608696,1.592864137808441,sick,beds
riverbeds,2,river+beds ratingcmp=59.1,59.074074,1.592864137808441,river,beds
flowerbeds,2,flower+beds ratingcmp=67.2,67.227272,1.592864137808441,flower,beds
seabeds,2,sea+beds ratingcmp=66.1,66.130432,1.42,sea,beds
hotbeds,2,hot+beds ratingcmp=56.3,56.291668,1.592864137808441,hot,beds
seedbeds,2,seed+beds ratingcmp=62.1,62.125,1.19,seed,beds
honeybee,2,honey+bee ratingcmp=84.5,84.53846,2.333226827302685,honey,bee
freebee,2,free+bee ratingcmp=42.1,42.119999,1.893894133472422,free,bee
bumblebee,2,bumble+bee ratingcmp=63.8,63.799999,2.823313059186715,bumble,bee
humblebee,2,humble+bee ratingcmp=46.3,46.333332,0.0,humble,bee
honeybees,2,honey+bees ratingcmp=91.2,91.241379,2.069985392528103,honey,bees
bumblebees,2,bumble+bees ratingcmp=69.6,69.64286,1.768955396864122,bumble,bees
blackbeetle,2,black+beetle ratingcmp=81.6,81.586205,0.0,black,beetle
ladybeetle,2,lady+beetle ratingcmp=51.6,51.629631,0.0,lady,beetle
wellbeing,2,well+being ratingcmp=83.9,83.903229,2.333226827302685,well,being
cowbell,2,cow+bell ratingcmp=66.7,66.675674,2.333226827302685,cow,bell
doorbell,2,door+bell ratingcmp=85.1,85.108109,3.921243741247179,door,bell
harebell,2,hare+bell ratingcmp=30.4,30.370371,1.22,hare,bell
snowbell,2,snow+bell ratingcmp=44.8,44.82143,2.904617998864195,snow,bell
barbell,2,bar+bell ratingcmp=42.2,42.241379,2.570587743097289,bar,bell
dumbbell,2,dumb+bell ratingcmp=22.5,22.454546,2.706807490115278,dumb,bell
handbell,2,hand+bell ratingcmp=88.0,88.0,1.6,hand,bell
amberbell,2,amber+bell ratingcmp=40.3,40.259258,0.0,amber,bell
bluebell,2,blue+bell ratingcmp=42.1,42.102566,1.592864137808441,blue,bell
potbellies,2,pot+bellies ratingcmp=52.2,52.25,1.592864137808441,pot,bellies
coralbells,2,coral+bells ratingcmp=39.0,39.033333,0.0,coral,bells
dumbbells,2,dumb+bells ratingcmp=50.4,50.448277,2.069985392528103,dumb,bells
barbells,2,bar+bells ratingcmp=43.2,43.222221,2.194924129136403,bar,bells
honeybells,2,honey+bells ratingcmp=52.5,52.464287,0.0,honey,bells
cowbells,2,cow+bells ratingcmp=84.6,84.599998,1.98,cow,bells
harebells,2,hare+bells ratingcmp=32.8,32.785713,1.592864137808441,hare,bells
doorbells,2,door+bells ratingcmp=86.9,86.879997,2.495954124800384,door,bells
bluebells,2,blue+bells ratingcmp=64.6,64.64286,2.29183414214446,blue,bells
sowbelly,2,sow+belly ratingcmp=37.8,37.782608,2.194924129136403,sow,belly
redbelly,2,red+belly ratingcmp=55.7,55.666668,0.0,red,belly
potbelly,2,pot+belly ratingcmp=42.3,42.325001,2.069985392528103,pot,belly
greenbelt,2,green+belt ratingcmp=63.6,63.590908,2.77,green,belt
seatbelt,2,seat+belt ratingcmp=93.8,93.807693,2.973075379520047,seat,belt
shelterbelt,2,shelter+belt ratingcmp=40.6,40.633335,0.0,shelter,belt
greenbelts,2,green+belts ratingcmp=65.2,65.25,1.35,green,belts
backbench,2,back+bench ratingcmp=67.5,67.535713,2.33,back,bench
workbench,2,work+bench ratingcmp=86.9,86.896553,2.333226827302685,work,bench
crossbench,2,cross+bench ratingcmp=50.5,50.541668,1.92,cross,bench
workbenches,2,work+benches ratingcmp=85.5,85.480003,1.66,work,benches
backbenches,2,back+benches ratingcmp=71.5,71.521736,1.8,back,benches
backbend,2,back+bend ratingcmp=65.0,65.033333,1.768955396864122,back,bend
hellbender,2,hell+bender ratingcmp=61.6,61.620689,1.44,hell,bender
methylbenzene,2,methyl+benzene ratingcmp=78.3,78.275864,0.0,methyl,benzene
vinylbenzene,2,vinyl+benzene ratingcmp=48.3,48.333332,0.0,vinyl,benzene
alkylbenzene,2,alkyl+benzene ratingcmp=64.1,64.137932,0.0,alkyl,benzene
iceberg,2,ice+berg ratingcmp=51.3,51.344826,3.260317090698395,ice,berg
icebergs,2,ice+bergs ratingcmp=58.5,58.52,2.592864137808441,ice,bergs
gooseberries,2,goose+berries ratingcmp=40.2,40.17857,1.592864137808441,goose,berries
strawberries,2,straw+berries ratingcmp=34.1,34.133335,3.595030199564949,straw,berries
bayberries,2,bay+berries ratingcmp=45.6,45.619049,0.0,bay,berries
blackberries,2,black+berries ratingcmp=86.5,86.545456,2.405777494451296,black,berries
dewberries,2,dew+berries ratingcmp=62.7,62.666668,0.0,dew,berries
barberries,2,bar+berries ratingcmp=36.7,36.73077,0.0,bar,berries
blueberries,2,blue+berries ratingcmp=91.9,91.862068,3.040022169150661,blue,berries
raspberries,2,rasp+berries ratingcmp=40.1,40.125,2.653561978162053,rasp,berries
elderberries,2,elder+berries ratingcmp=39.8,39.761906,1.592864137808441,elder,berries
wineberry,2,wine+berry ratingcmp=71.0,71.0,0.0,wine,berry
sugarberry,2,sugar+berry ratingcmp=74.7,74.727272,1.06,sugar,berry
bunchberry,2,bunch+berry ratingcmp=51.7,51.740742,0.0,bunch,berry
bayberry,2,bay+berry ratingcmp=37.9,37.880001,1.893894133472422,bay,berry
longanberry,2,longan+berry ratingcmp=38.7,38.666668,0.0,longan,berry
bloodberry,2,blood+berry ratingcmp=59.4,59.375,0.0,blood,berry
boxberry,2,box+berry ratingcmp=38.4,38.409092,0.0,box,berry
twinberry,2,twin+berry ratingcmp=49.3,49.285713,0.0,twin,berry
barberry,2,bar+berry ratingcmp=41.0,41.035713,1.85,bar,berry
jamberry,2,jam+berry ratingcmp=62.1,62.125,1.28,jam,berry
cowberry,2,cow+berry ratingcmp=39.3,39.299999,0.0,cow,berry
chinaberry,2,china+berry ratingcmp=54.9,54.916668,1.1,china,berry
crackerberry,2,cracker+berry ratingcmp=42.1,42.125,0.0,cracker,berry
dangleberry,2,dangle+berry ratingcmp=51.2,51.208332,0.0,dangle,berry
teaberry,2,tea+berry ratingcmp=55.3,55.346153,0.0,tea,berry
inkberry,2,ink+berry ratingcmp=45.2,45.208332,0.0,ink,berry
partridgeberry,2,partridge+berry ratingcmp=49.9,49.862068,0.0,partridge,berry
dewberry,2,dew+berry ratingcmp=47.0,47.0,1.592864137808441,dew,berry
elderberry,2,elder+berry ratingcmp=33.5,33.5,2.405777494451296,elder,berry
shadberry,2,shad+berry ratingcmp=37.1,37.096775,0.0,shad,berry
sunberry,2,sun+berry ratingcmp=51.3,51.333332,0.0,sun,berry
salmonberry,2,salmon+berry ratingcmp=50.4,50.379311,1.15,salmon,berry
rowanberry,2,rowan+berry ratingcmp=39.3,39.3125,0.0,rowan,berry
coralberry,2,coral+berry ratingcmp=42.2,42.23077,0.0,coral,berry
sparkleberry,2,sparkle+berry ratingcmp=51.7,51.708332,0.0,sparkle,berry
grouseberry,2,grouse+berry ratingcmp=45.7,45.652172,0.0,grouse,berry
hagberry,2,hag+berry ratingcmp=45.1,45.07143,0.0,hag,berry
snowberry,2,snow+berry ratingcmp=45.0,45.040001,1.592864137808441,snow,berry
foxberry,2,fox+berry ratingcmp=49.3,49.275864,0.0,fox,berry
gallberry,2,gall+berry ratingcmp=40.2,40.166668,0.0,gall,berry
lingberry,2,ling+berry ratingcmp=45.7,45.740742,0.0,ling,berry
groundberry,2,ground+berry ratingcmp=68.6,68.571426,0.0,ground,berry
winterberry,2,winter+berry ratingcmp=53.0,52.959999,1.592864137808441,winter,berry
baneberry,2,bane+berry ratingcmp=37.3,37.279999,0.0,bane,berry
blueberry,2,blue+berry ratingcmp=86.4,86.410255,3.41240807335031,blue,berry
redberry,2,red+berry ratingcmp=86.2,86.227272,0.0,red,berry
cloudberry,2,cloud+berry ratingcmp=41.0,41.0,1.55,cloud,berry
spiceberry,2,spice+berry ratingcmp=67.5,67.518517,0.0,spice,berry
candleberry,2,candle+berry ratingcmp=42.1,42.066666,0.0,candle,berry
hackberry,2,hack+berry ratingcmp=36.5,36.52,1.592864137808441,hack,berry
whinberry,2,whin+berry ratingcmp=41.3,41.322582,0.0,whin,berry
maleberry,2,male+berry ratingcmp=37.0,37.040001,0.0,male,berry
poisonberry,2,poison+berry ratingcmp=81.3,81.260872,0.0,poison,berry
sandberry,2,sand+berry ratingcmp=42.1,42.0625,0.0,sand,berry
bearberry,2,bear+berry ratingcmp=45.7,45.68,1.31,bear,berry
silverberry,2,silver+berry ratingcmp=54.2,54.200001,0.0,silver,berry
soapberry,2,soap+berry ratingcmp=51.8,51.75,0.0,soap,berry
mealberry,2,meal+berry ratingcmp=50.0,49.965519,0.0,meal,berry
spindleberry,2,spindle+berry ratingcmp=48.0,48.0,0.0,spindle,berry
crowberry,2,crow+berry ratingcmp=40.6,40.599998,2.069985392528103,crow,berry
snakeberry,2,snake+berry ratingcmp=41.9,41.939392,0.0,snake,berry
serviceberry,2,service+berry ratingcmp=31.4,31.360001,1.3,service,berry
checkerberry,2,checker+berry ratingcmp=42.5,42.541668,0.0,checker,berry
strawberry,2,straw+berry ratingcmp=32.1,32.136364,3.74362057766875,straw,berry
rougeberry,2,rouge+berry ratingcmp=61.8,61.782608,0.0,rouge,berry
thimbleberry,2,thimble+berry ratingcmp=48.2,48.192307,0.0,thimble,berry
raspberry,2,rasp+berry ratingcmp=32.1,32.081081,3.278605876410705,rasp,berry
deerberry,2,deer+berry ratingcmp=40.7,40.720001,0.0,deer,berry
wonderberry,2,wonder+berry ratingcmp=46.9,46.896553,0.0,wonder,berry
marlberry,2,marl+berry ratingcmp=30.2,30.200001,0.0,marl,berry
coffeeberry,2,coffee+berry ratingcmp=49.8,49.833332,0.0,coffee,berry
blackberry,2,black+berry ratingcmp=75.1,75.081078,2.882898749170959,black,berry
gooseberry,2,goose+berry ratingcmp=31.0,31.02564,2.467925401200141,goose,berry
waxberry,2,wax+berry ratingcmp=51.8,51.791668,0.0,wax,berry
motorbike,2,motor+bike ratingcmp=91.1,91.105263,2.882898749170959,motor,bike
motorbikes,2,motor+bikes ratingcmp=91.6,91.590912,2.405777494451296,motor,bikes
boatbill,2,boat+bill ratingcmp=43.7,43.677418,0.0,boat,bill
thornbill,2,thorn+bill ratingcmp=36.6,36.636364,0.0,thorn,bill
broadbill,2,broad+bill ratingcmp=46.1,46.142857,1.592864137808441,broad,bill
openbill,2,open+bill ratingcmp=65.2,65.206894,0.0,open,bill
hawksbill,2,hawks+bill ratingcmp=41.7,41.733334,1.78,hawks,bill
crossbill,2,cross+bill ratingcmp=46.1,46.090908,1.53,cross,bill
sawbill,2,saw+bill ratingcmp=45.6,45.583332,0.0,saw,bill
ivorybill,2,ivory+bill ratingcmp=35.1,35.066666,0.0,ivory,bill
saddlebill,2,saddle+bill ratingcmp=38.3,38.299999,0.0,saddle,bill
spoonbill,2,spoon+bill ratingcmp=30.4,30.440001,1.592864137808441,spoon,bill
handbill,2,hand+bill ratingcmp=38.6,38.594593,2.333226827302685,hand,bill
razorbill,2,razor+bill ratingcmp=30.5,30.461538,1.28,razor,bill
bluebill,2,blue+bill ratingcmp=47.1,47.136364,0.0,blue,bill
waybill,2,way+bill ratingcmp=36.7,36.67857,1.592864137808441,way,bill
hornbill,2,horn+bill ratingcmp=48.4,48.354839,1.92,horn,bill
cranesbill,2,cranes+bill ratingcmp=41.1,41.121212,1.11,cranes,bill
shoebill,2,shoe+bill ratingcmp=41.8,41.81818,1.44,shoe,bill
playbill,2,play+bill ratingcmp=33.0,33.0,1.990804146480479,play,bill
storksbill,2,storks+bill ratingcmp=46.5,46.464287,0.0,storks,bill
hawkbill,2,hawk+bill ratingcmp=48.3,48.259258,0.0,hawk,bill
duckbill,2,duck+bill ratingcmp=62.0,61.966667,1.69,duck,bill
hillbillies,2,hill+billies ratingcmp=27.8,27.76923,2.723197906303447,hill,billies
playbills,2,play+bills ratingcmp=51.4,51.407406,1.62,play,bills
duckbills,2,duck+bills ratingcmp=46.7,46.68,0.0,duck,bills
handbills,2,hand+bills ratingcmp=48.4,48.392857,2.371015388192085,hand,bills
waybills,2,way+bills ratingcmp=32.4,32.360001,1.768955396864122,way,bills
razorbills,2,razor+bills ratingcmp=33.2,33.16,1.45,razor,bills
spoonbills,2,spoon+bills ratingcmp=39.0,39.0,1.58,spoon,bills
hillbilly,2,hill+billy ratingcmp=31.5,31.5,3.313023441214398,hill,billy
litterbin,2,litter+bin ratingcmp=82.3,82.333336,0.0,litter,bin
dustbin,2,dust+bin ratingcmp=79.8,79.763161,2.194924129136403,dust,bin
ashbin,2,ash+bin ratingcmp=78.0,78.0,0.0,ash,bin
coalbin,2,coal+bin ratingcmp=69.5,69.533333,0.0,coal,bin
wastebin,2,waste+bin ratingcmp=92.5,92.516129,0.0,waste,bin
bookbinder,2,book+binder ratingcmp=69.5,69.46154,1.893894133472422,book,binder
highbinder,2,high+binder ratingcmp=47.0,47.0,0.0,high,binder
spellbinder,2,spell+binder ratingcmp=53.5,53.458332,1.768955396864122,spell,binder
bookbinderies,2,book+binderies ratingcmp=60.1,60.125,0.0,book,binderies
spellbinders,2,spell+binders ratingcmp=48.0,47.962963,1.21,spell,binders
bookbinders,2,book+binders ratingcmp=76.8,76.800003,1.72,book,binders
bookbindery,2,book+bindery ratingcmp=68.5,68.451614,0.0,book,bindery
bookbinding,2,book+binding ratingcmp=83.3,83.291664,2.23,book,binding
dustbins,2,dust+bins ratingcmp=76.0,76.040001,1.89,dust,bins
butcherbird,2,butcher+bird ratingcmp=34.6,34.642857,1.592864137808441,butcher,bird
cedarbird,2,cedar+bird ratingcmp=60.1,60.060608,0.0,cedar,bird
surfbird,2,surf+bird ratingcmp=45.1,45.083332,0.0,surf,bird
seabird,2,sea+bird ratingcmp=89.3,89.26667,2.38,sea,bird
yellowbird,2,yellow+bird ratingcmp=75.7,75.692307,1.893894133472422,yellow,bird
tailorbird,2,tailor+bird ratingcmp=42.8,42.82143,0.0,tailor,bird
bluebird,2,blue+bird ratingcmp=83.2,83.179489,2.893894133472422,blue,bird
shoebird,2,shoe+bird ratingcmp=42.4,42.379311,0.0,shoe,bird
lovebird,2,love+bird ratingcmp=59.8,59.838711,2.069985392528103,love,bird
blackbird,2,black+bird ratingcmp=80.3,80.300003,2.925302597724047,black,bird
songbird,2,song+bird ratingcmp=72.6,72.589745,2.405777494451296,song,bird
thunderbird,2,thunder+bird ratingcmp=57.5,57.541668,2.634256822966666,thunder,bird
tropicbird,2,tropic+bird ratingcmp=79.2,79.214287,0.0,tropic,bird
cowbird,2,cow+bird ratingcmp=45.3,45.310345,1.69,cow,bird
ladybird,2,lady+bird ratingcmp=41.0,41.025642,2.194924129136403,lady,bird
jailbird,2,jail+bird ratingcmp=33.4,33.371429,2.835902186494736,jail,bird
whirlybird,2,whirly+bird ratingcmp=43.5,43.520832,2.246076651583785,whirly,bird
puffbird,2,puff+bird ratingcmp=59.9,59.866665,0.0,puff,bird
catbird,2,cat+bird ratingcmp=46.1,46.086956,1.990804146480479,cat,bird
oilbird,2,oil+bird ratingcmp=40.1,40.090908,0.0,oil,bird
bowerbird,2,bower+bird ratingcmp=35.0,35.0,1.42,bower,bird
